Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
3501,15870,9913,4677,19251,18936,10436,13107,9620
3502,8209,13281,14574,13161,1970,7730,16999,16951
3503,2342,18168,18111,13300,17969,8236,11551,13381
3504,18098,5682,15210,332,2052,8246,13225,7363
3505,7234,13339,11078,2635,18999,4462,13731,380
3506,3841,5085,13646,669,13764,2672,7983,385
3507,8110,14890,11832,19138,12332,12306,13958,4394
3508,891,6401,10537,11478,10006,19445,8990,18173
3509,5297,19084,8294,3609,5666,4575,2254,2180
3510,15210,15452,19009,9067,11491,12135,11249,10597
3511,1826,13413,7800,3167,18413,88,395,3474
3512,178,19339,18327,8665,4937,16470,15038,81
3513,9678,958,2696,12974,14527,15807,12021,86
3514,2166,2055,8329,13703,3087,17860,7745,11632
3515,3691,12029,13533,17994,11403,7456,11470,19522
3516,19810,17843,4575,15731,18434,8960,14416,16489
3517,10720,7048,16247,9462,6481,8776,1288,8568
3518,12636,15097,6743,2836,6138,1984,6781,17386
3519,6757,4439,8000,15520,14878,1166,15784,11553
3520,12914,7548,307,19469,12713,12806,3246,17809
3521,15881,17709,7339,13211,10088,5030,4630,2099
3522,11193,19881,11817,2594,1405,5410,19330,8935
3523,13968,7125,19845,15094,11852,5585,3457,17303
3524,518,18036,19908,4962,11962,7548,9784,14733
3525,2763,5409,2196,19189,14062,14680,1689,16998
3526,10499,1949,19411,15997,17285,3794,10844,15554
3527,12236,7243,12847,9625,13583,6388,14055,6389
3528,9203,15672,60,8414,19964,7052,3516,17984
3529,17361,7407,2257,13713,6539,12542,16075,16184
3530,10155,6870,2682,3169,2856,19160,19124,5077
3531,1513,18459,14001,10827,16942,19903,13853,7138
3532,9928,18527,548,10365,2023,326,4600,1623
3533,3696,11223,12654,9336,19459,18707,4673,16865
3534,1877,16273,6746,12037,7972,16604,14523,14461
3535,1765,8955,18280,19296,10180,17252,16152,10090
3536,15652,13054,7277,12438,6308,10404,11932,4580
3537,6979,5169,13181,19009,19093,4543,9788,17025
3538,8801,11911,8383,5558,1940,4412,5392,18766
3539,2677,7689,6787,14887,9477,3397,12447,9527
3540,17948,3441,3451,7911,2523,5583,11802,11286
3541,2976,6659,518,11585,8939,17374,8575,10208
3542,17449,3492,4406,10331,16291,12455,1333,18086
3543,1191,11908,3051,11801,6455,19170,1624,5800
3544,11155,3103,1596,13367,3226,1384,11709,1769
3545,16454,17393,17087,4404,10963,17868,18515,19343
3546,4412,13880,857,19415,3201,16373,2304,4575
3547,7762,17551,17584,12688,5532,12653,7254,4779
3548,11237,3422,6958,3441,18954,14489,7293,2491
3549,6363,4005,7573,15738,4854,11154,8521,15285
3550,13349,8192,9370,8439,15459,9415,6284,6447
3551,3961,8572,19662,2121,4594,15134,7675,13678
3552,14570,15411,12578,54,15493,5865,8844,8083
3553,11390,17274,16071,2836,8292,16027,19745,1082
3554,9586,18698,11889,16767,15004,10343,13798,12606
3555,12875,6101,8025,1960,4140,1983,10942,8912
3556,1179,4405,15541,9674,11201,3087,3155,12394
3557,17455,4875,16820,11803,8398,12025,16553,14364
3558,726,11772,11485,8578,421,9289,10232,7398
3559,19765,19615,17504,13140,2584,10643,17951,1816
3560,4020,14968,5007,2347,1424,6079,16069,5740
3561,17563,7921,4887,14745,123,5243,14605,3500
3562,8571,14123,4371,12838,3324,5745,7101,9916
3563,4141,18595,14395,8282,4873,17667,13407,8499
3564,2823,16010,19959,14970,15979,8431,5950,13020
3565,12453,17006,4447,4289,1317,11591,11872,4660
3566,10413,10092,4524,15585,8799,11002,7597,11883
3567,16957,15844,2063,13239,16034,10696,7769,13173
3568,10282,19403,18378,915,12673,17662,10365,19434
3569,18276,4121,1788,17632,8257,3510,12988,5792
3570,2914,1605,2163,16570,11037,8580,17549,3730
3571,2617,18621,4214,415,1775,14374,4106,11064
3572,1203,11874,3316,14357,8783,11020,7855,16611
3573,15420,7094,9775,10728,11974,8126,19795,3843
3574,13356,16005,11037,2578,17753,1641,2517,17019
3575,16326,4142,7177,16539,18253,3841,18154,6055
3576,10803,1119,4663,10753,11401,19904,7297,1171
3577,16158,5394,3783,12412,5239,11299,10150,14906
3578,5186,14390,15649,687,1652,13369,19026,6930
3579,2407,13088,8500,11479,13499,5367,2740,15390
3580,12179,3989,3381,10391,12098,6626,7886,2622
3581,4289,6866,18425,1750,14831,9946,13865,10147
3582,16003,1853,8607,8894,5113,4250,10215,9759
3583,7927,17250,2657,11175,4102,16973,812,889
3584,12933,3050,17707,756,4360,18318,968,5951
3585,3557,5930,18161,7803,19176,1121,3720,4472
3586,8416,6221,5140,1427,17713,5684,1520,17678
3587,4343,5704,15792,11874,19717,3419,2559,4015
3588,4867,10641,19914,11728,384,17364,9266,16507
3589,13454,19773,19673,15197,16680,6379,4114,2654
3590,11242,6822,1669,18818,6041,15479,888,13215
3591,11925,10379,5619,14888,10654,5883,15278,18821
3592,8656,14177,18723,2226,11675,8020,13167,17091
3593,11899,660,12660,12163,18012,8435,13868,12940
3594,5959,969,11902,13641,17060,18467,18673,17797
3595,15163,15607,13930,8731,15792,17971,3757,14891
3596,18267,146,10442,2631,778,17559,12480,6133
3597,1521,14362,7343,18736,8512,4482,3504,15766
3598,14275,80,16800,6109,6596,12732,1999,16354
3599,12755,1843,5421,13145,14332,7139,10920,17921
3600,18614,16940,14435,14847,12121,8939,15536,389
3601,12486,7620,9457,18201,8518,7352,16415,8085
3602,10903,2183,19787,7159,14088,3433,17667,6020
3603,10451,18661,16452,12679,123,18206,14666,13836
3604,427,6780,16794,4928,7495,13585,5594,2072
3605,13491,4761,3221,12690,12475,6120,15959,16951
3606,9582,10768,3339,734,2174,16053,6710,398
3607,7676,12947,19958,2312,5070,205,6700,6282
3608,19862,10394,10306,16780,10951,13223,12378,2050
3609,12003,3800,6543,14966,8839,9178,2689,16143
3610,4977,12900,19820,5297,17447,1910,18054,19966
3611,6255,18659,17804,7933,11748,1272,12960,5434
3612,5243,19278,10800,8396,18611,5052,13578,15047
3613,10357,12525,9853,11692,15354,3581,11071,6539
3614,18509,12557,8099,18182,12246,12573,8775,13972
3615,8266,10277,15466,1567,10571,14073,16216,3847
3616,943,17966,18728,16487,11436,17584,13853,11013
3617,3146,5555,11598,19813,13385,323,4402,17270
3618,11953,8052,11709,17815,14794,14571,17163,8721
3619,6250,13785,11441,1783,15835,3168,14309,2591
3620,8834,15533,19292,1785,15601,8702,16792,14684
3621,13452,18326,12197,1284,19276,449,732,9787
3622,3100,4229,14748,18546,12405,15427,9299,14981
3623,7714,6296,19010,15201,10613,15772,15322,7937
3624,4125,4901,16116,11612,14431,6029,10318,8471
3625,19854,13425,8371,18232,2166,17596,11713,11532
3626,8601,16377,3710,8792,15704,4457,4505,15147
3627,19518,4857,10551,5520,3028,2970,5545,5751
3628,2402,7233,3745,771,15559,2280,2852,1930
3629,1041,13124,3670,984,6297,13038,1903,1842
3630,15248,10840,10163,12256,2512,14577,12113,269
3631,1244,10544,13078,267,17709,8946,19149,9878
3632,11369,20000,8839,10706,11123,12528,9462,3278
3633,4987,7864,18651,11882,2511,425,6892,18004
3634,323,16677,9331,19802,8187,2786,6846,12337
3635,7546,3475,1647,14388,5622,8517,8504,9997
3636,463,13070,11507,9181,694,182,2075,2464
3637,10835,0,4197,819,13695,16615,10041,8646
3638,3912,19341,10260,10347,3742,18059,17504,9884
3639,2470,19209,18481,6989,50,1665,5830,18661
3640,15301,7917,1550,17087,9012,17205,2266,13486
3641,1444,11711,6480,353,4326,8349,6218,9936
3642,10995,19926,16427,14985,12245,217,532,7122
3643,4576,734,2454,17419,6305,3850,17780,15834
3644,16211,2249,10041,8731,10704,16518,15574,14097
3645,10514,16928,17286,11414,12935,1113,1851,5188
3646,13331,4460,3027,12651,11298,14475,2857,1440
3647,17989,15632,16864,2647,2240,3572,18768,17574
3648,8748,11732,7969,1965,992,12996,659,14451
3649,17411,2491,14960,8822,13959,13680,14510,15206
3650,11600,236,6087,6517,14581,12735,4521,4246
3651,15678,2184,7521,7475,16499,4027,6132,14220
3652,3212,11199,15755,10385,371,7297,4563,18632
3653,1181,7219,3690,5073,11470,19020,17830,617
3654,17605,18717,12747,17617,17665,8166,7466,5153
3655,16407,14245,12934,1656,17872,19398,17194,7623
3656,18457,18183,2728,8589,974,14146,7632,3078
3657,939,5851,13596,17166,12666,2175,7412,19029
3658,19379,19250,15134,6660,16700,4138,64,4460
3659,6158,7875,1350,19704,14892,12093,17591,7067
3660,8634,1672,3765,18090,8015,8743,323,16051
3661,4837,4671,13031,7646,17931,6499,17415,713
3662,11490,8272,18778,1212,8868,14685,7044,1152
3663,1548,18823,18340,14668,12329,8836,538,4819
3664,14911,7349,15493,17949,17721,17911,15940,14656
3665,4453,15036,5647,8474,7616,14897,18288,1342
3666,16137,4822,2400,19685,16452,6039,4998,18576
3667,6821,5775,15558,9295,19540,8494,12213,10356
3668,16608,13953,500,17878,8223,9006,3439,14404
3669,1654,18144,13254,158,5217,18158,2830,11663
3670,17288,16472,7020,14125,4112,9704,11789,13586
3671,11387,10061,2750,16135,766,5578,2396,9222
3672,16426,1643,2230,8868,16150,14594,19634,963
3673,744,245,10319,14030,17147,1996,2282,8158
3674,6735,1441,19713,8695,8448,14528,4519,16353
3675,2356,11122,13323,4367,7541,5871,11036,15645
3676,2244,5461,14018,17841,3528,9906,8324,1718
3677,18044,16031,2930,15124,7483,12067,12779,15144
3678,14139,16977,4632,10261,11258,1755,1685,6664
3679,13775,12722,15930,11929,5834,18826,7231,15913
3680,10469,14498,6661,9536,9231,4009,3774,2848
3681,15070,17136,18080,12665,10057,12652,5993,10416
3682,7986,10589,13248,996,16445,13422,1482,13817
3683,4382,16770,15973,18028,7737,7697,3311,14323
3684,8300,14290,12643,8665,4929,17481,11127,9978
3685,7091,11994,1005,17017,327,6320,17902,7
3686,10821,11690,161,3887,402,16925,10039,1301
3687,2183,6639,2822,8809,7799,4692,5488,18761
3688,1257,2377,7730,19106,4978,19771,878,17730
3689,16691,16983,15160,15517,13262,6864,9528,13062
3690,14026,11079,6749,12232,17744,4268,7111,7331
3691,12423,17343,4210,13466,2955,7891,4004,7142
3692,19720,16928,18340,17455,2476,16364,8980,11122
3693,5009,3014,3930,7580,13220,19461,13551,10171
3694,4600,7020,6943,18774,12439,16803,13882,6432
3695,7992,8937,18895,1965,6768,16909,13598,19486
3696,4455,17823,12465,14495,4900,9694,11924,7230
3697,700,7367,5506,3432,9114,12542,9577,9066
3698,16438,4164,702,7758,16573,6861,15000,6355
3699,3892,8901,10197,9453,10365,1684,9490,12857
3700,3801,19599,15778,1872,8888,251,3128,9426
3701,3896,18091,8329,18529,13317,9756,11092,6283
3702,16338,6279,11111,14008,8243,3155,10594,2473
3703,4950,18073,17158,18500,19076,15529,1144,11590
3704,8486,16233,18356,426,15389,18669,107,4531
3705,3686,2140,17243,2547,19214,8611,2517,8585
3706,6770,8937,8207,14187,12067,6143,4856,11845
3707,7113,18066,18032,11252,4886,1541,7269,5418
3708,16229,6968,3942,13501,3507,1017,10238,19525
3709,18232,14959,8590,10469,16069,19189,9189,11437
3710,8158,2850,11351,10807,3854,9151,535,2975
3711,1087,19008,13378,16907,14200,5740,19774,13455
3712,7230,3360,8394,8203,7558,12118,11919,16878
3713,13028,16330,14716,4492,17905,14780,4999,10751
3714,8146,6362,11154,16411,3537,13542,1183,9035
3715,11878,6590,3848,14799,13595,14605,6134,3112
3716,9947,8818,18838,1187,3658,2176,7586,4475
3717,17820,19727,8043,412,81,7815,655,3225
3718,13248,17839,524,4751,19536,4746,10508,7906
3719,7268,1334,895,1163,2205,12391,11511,13542
3720,5445,18830,8227,10541,4526,7184,7572,16473
3721,2697,4932,13802,17947,18165,14850,19599,13853
3722,5678,2786,10328,19173,15145,6340,16039,17815
3723,9353,5039,3887,16553,8249,6694,16742,1834
3724,14021,19013,5654,15600,16882,13825,16306,6985
3725,5979,19235,19315,3488,10562,7467,8540,8349
3726,5560,16003,16616,10793,5120,6764,11730,5942
3727,3361,10471,1869,4661,4866,18954,9842,13236
3728,8490,16770,519,13206,74,14617,11703,3825
3729,6993,13020,2393,12588,13797,14686,18193,10810
3730,16641,3891,13158,12173,17933,18995,18750,14573
3731,7315,12196,2598,18491,19279,11255,8224,11182
3732,13189,10016,12669,9018,5529,1647,12380,3039
3733,12625,13999,10278,5201,10997,18580,7765,4864
3734,11584,4704,9711,7387,7498,9706,5130,2134
3735,2063,9322,15782,19594,1975,11622,14068,5181
3736,6379,10338,10207,4674,10473,15569,768,10439
3737,5911,10205,19973,12078,14762,3198,7725,17133
3738,10075,17524,17902,4431,8075,14951,7061,12977
3739,11125,11413,1147,11847,8851,18379,11155,14998
3740,17385,12146,10715,4171,2349,12871,6033,17211
3741,3029,8400,9516,14316,13980,11883,11699,11757
3742,1156,16777,8969,3153,8750,13316,4226,10902
3743,2797,18037,6780,10171,5324,16745,18635,15121
3744,8444,3545,11179,4614,10817,8963,2008,6563
3745,9750,8154,12653,10161,2697,18694,6696,10797
3746,16660,7178,2696,1987,13571,1180,12860,9490
3747,8438,11479,2288,2716,11208,5713,7157,1674
3748,5039,242,13191,19949,3739,10562,13768,19164
3749,4650,3197,10286,3670,3856,16384,2384,2837
3750,9847,16879,12744,17847,303,974,14700,6164
3751,7222,14747,17519,13561,18203,18370,7420,8065
3752,6740,17393,8110,12666,1430,11314,3554,10670
3753,13626,6551,18622,5332,14079,13447,4515,18093
3754,11647,13725,30,10291,12476,18749,12339,1881
3755,1615,19477,8146,10967,611,8513,1711,14571
3756,1463,3112,12594,17185,7605,18213,5274,1149
3757,3708,14396,2618,8331,4688,15320,16004,47
3758,2202,7082,19568,7318,14237,15675,7782,5653
3759,327,19147,12769,7284,883,11721,9946,15219
3760,2737,8337,2073,12988,19104,13243,1352,8125
3761,13694,19470,16701,4630,7560,6360,5639,19461
3762,5355,5889,14703,19986,10101,6116,4099,5807
3763,18433,8662,16759,19749,6858,13133,9469,1425
3764,13717,6298,12099,4821,6243,11809,2886,3666
3765,2749,2496,1383,8261,12203,7322,14586,13252
3766,2189,13273,7037,17878,18875,1373,18425,11536
3767,19201,11430,19989,5734,10285,13884,13552,13595
3768,4656,8636,13271,17878,10304,9407,7708,2090
3769,19764,4547,12185,16248,4998,3749,18584,9741
3770,14965,12189,13927,9723,4573,18408,12654,4378
3771,6810,13405,16215,10786,14747,12759,2949,18874
3772,14910,11228,3443,5451,3341,18129,4644,18994
3773,19381,12883,7530,12177,5793,14325,5133,6141
3774,21,222,1259,15332,12016,7350,204,11910
3775,8336,4926,524,491,462,1734,4660,18433
3776,13806,12340,3802,10901,10247,2306,5609,10898
3777,7274,11053,3269,11547,15483,4448,3729,7287
3778,6871,15232,16668,14243,12268,5821,10532,9902
3779,17083,15006,17732,6967,15826,15234,126,10275
3780,11055,1691,14905,4082,13693,10872,436,19020
3781,8766,17576,5539,18753,2313,19925,10265,8536
3782,11105,7205,11493,18919,3774,16382,15455,10401
3783,7904,4611,16734,8409,7150,6282,214,433
3784,12633,12926,357,5947,533,3848,10708,3319
3785,8377,2424,16138,12353,7836,15962,16684,1487
3786,10454,2623,2507,7055,11816,3941,16660,19487
3787,3970,12631,15773,19169,6797,9385,10322,11279
3788,6008,1510,3345,3771,13338,18745,3370,5982
3789,12750,16962,3700,11145,14080,15603,7489,10722
3790,2707,4431,18117,2576,6777,3455,17152,8780
3791,19850,4076,15287,15119,8416,17926,9119,4619
3792,303,18572,18118,11247,11415,4166,14966,2096
3793,14448,6804,3079,2452,19860,1155,286,19366
3794,12377,10568,4246,15004,16593,1539,13033,2986
3795,8506,9393,15958,10038,13306,9382,1999,11636
3796,15038,13059,5977,12375,7690,7730,16426,2541
3797,13120,12518,10394,8127,290,19323,19005,773
3798,14645,8683,10406,8772,2324,9680,1279,15360
3799,18742,5289,4031,7418,981,18742,14368,15262
3800,6307,18473,19547,7545,886,19191,12942,16367
3801,17606,1992,3483,9192,6587,7135,10717,12972
3802,15642,10720,16181,5967,436,16103,9181,11975
3803,1962,2917,12122,6168,3498,18512,7001,8251
3804,13948,9102,8535,7163,18189,16794,12910,14655
3805,17973,4841,17520,6889,6911,5188,7287,17169
3806,4930,2005,17642,10133,15292,8515,18055,2380
3807,12211,1401,3511,19022,5476,17545,606,5502
3808,2547,19230,3746,16380,12410,5603,15519,19285
3809,3604,15536,8957,11072,10342,17036,10293,13174
3810,8490,18406,6391,4320,3789,15395,12025,3205
3811,6894,1164,17154,9175,18493,9444,11531,2099
3812,13808,13000,6842,1977,6830,18163,5154,8534
3813,10375,12490,15292,9237,16232,7803,15710,3136
3814,632,16271,7051,6966,11492,6560,4220,7816
3815,3564,8589,10646,15403,7896,13138,16400,4829
3816,19115,528,12859,11422,12565,7262,15615,5626
3817,5332,10905,16630,17655,18211,5554,6152,7198
3818,12795,5142,1230,17777,9280,2938,14386,15220
3819,15140,490,7726,5878,15279,11229,9376,16200
3820,8436,3033,3222,16925,12105,4366,4496,5691
3821,6623,11595,14565,1871,16041,9832,14332,10103
3822,6026,16626,4914,2894,452,3577,18983,19050
3823,4525,16700,9119,15640,18909,18969,16286,9848
3824,9602,973,7570,13649,13014,6469,18244,17951
3825,6880,10300,4775,3131,6360,8588,16590,12256
3826,8002,4145,15257,3400,19634,13123,12841,18113
3827,8573,12326,5494,12854,13953,2945,16934,17009
3828,14421,18374,6386,20,1401,6987,11698,12672
3829,16211,16402,13913,6030,4047,8274,19386,197
3830,11803,5494,14426,1019,19818,19616,14056,17767
3831,9457,5749,16,2762,14761,16807,14145,17141
3832,3575,2420,11833,4673,6825,15260,6400,11813
3833,567,12733,8820,6656,8031,11056,16339,9723
3834,10899,4181,6293,12630,911,15085,16111,3766
3835,8250,17914,19276,17820,9788,2311,8875,11943
3836,10930,6139,930,7357,2806,2244,15636,12085
3837,9035,11659,18797,2486,8857,5043,10439,5
3838,17410,3550,10501,14603,18210,15674,382,11998
3839,19076,5530,4224,1098,17320,10066,17346,9453
3840,18711,5073,1746,7096,14570,10962,8226,14383
3841,9002,12722,8331,7555,8113,17522,252,14564
3842,2207,5510,7997,10881,4818,19536,10686,8360
3843,7957,10506,18568,3184,1413,2059,8648,17746
3844,2294,16080,8983,18602,4368,9467,6814,11493
3845,13554,4963,1215,7100,19265,17003,17269,3579
3846,12111,7402,9859,12286,11133,19217,6159,4620
3847,17235,15550,18719,11054,10743,9941,6752,6233
3848,3777,5566,18804,7372,19691,6249,2636,16851
3849,9884,5339,5740,6885,9866,680,12338,11234
3850,16690,2323,3421,11322,13756,968,17402,16256
3851,3619,7663,14967,11922,8372,8785,9596,4153
3852,7745,8116,16420,2114,13419,9580,9897,6219
3853,12738,14502,14803,831,3412,10166,18249,9490
3854,5730,14978,10071,8737,17021,1653,18879,1347
3855,3583,12673,6068,4297,10809,6786,100,1138
3856,6684,11720,14702,12514,10685,14186,16112,18030
3857,14842,5983,8961,14936,1805,13978,11000,7431
3858,4553,726,12952,3083,9986,14833,3215,9941
3859,4230,17919,8060,10349,11894,14669,151,8302
3860,3118,9957,9636,9149,1346,2565,8212,15846
3861,13733,7915,10152,13052,19553,8106,6789,7119
3862,1120,5103,9209,6113,19399,6335,10991,9209
3863,6517,13802,6889,7933,10391,4037,9103,3472
3864,14008,10675,14377,1245,386,6136,4133,16207
3865,14031,8590,16594,4917,11567,12987,4195,19616
3866,5679,6558,16606,14423,1731,17625,5388,16898
3867,4377,16205,9714,13914,920,16457,15461,17196
3868,7496,16640,876,18498,16080,1993,3864,7064
3869,8723,14576,7624,11104,12973,1849,2919,5999
3870,13914,11540,2101,8452,18845,8909,8149,17492
3871,369,7852,14281,8970,812,18762,16839,5909
3872,11784,16856,5063,15858,5490,17115,6154,19702
3873,8008,7442,5562,12254,16167,2442,14687,6004
3874,9187,9224,6008,5996,5207,19951,10911,14965
3875,2592,19883,5362,1547,6452,19724,6703,9451
3876,14997,17578,13692,16549,28,14258,11854,4772
3877,5111,18913,92,16793,12949,3657,16430,18024
3878,13037,14064,349,17053,12977,18868,6818,16333
3879,15163,17105,10896,8990,18165,6597,8276,10144
3880,5895,12428,12949,3352,11165,7414,6464,1178
3881,7787,17137,17423,2781,5376,5911,19221,16424
3882,1889,18718,696,11560,19361,2592,10282,6989
3883,10223,10435,1169,6146,16710,3082,18928,9696
3884,1205,16919,5091,14957,5581,5527,19091,7919
3885,19339,16210,89,8530,12209,5314,8895,4062
3886,7432,6907,17665,10134,11120,4303,9306,14001
3887,876,7694,12212,11670,515,2782,6962,7065
3888,6695,337,8337,10367,15386,19356,14301,7367
3889,10032,17087,18005,8956,12761,3348,10421,17886
3890,8666,10531,17044,6043,3586,11856,6256,16377
3891,13385,9062,18233,6425,3760,4722,19657,12076
3892,7191,6413,5723,793,11339,17318,3266,13634
3893,10325,6559,11876,3429,18176,9646,8353,13335
3894,12961,3450,18620,10046,13057,17362,8548,11482
3895,5621,6783,12389,18138,9111,11578,12823,17593
3896,16990,11569,15428,652,7865,13131,17486,13362
3897,18940,12541,8422,16547,15873,10040,3115,17531
3898,1338,8550,17386,14112,17372,16815,14489,10634
3899,1050,15734,1078,8445,3270,12360,9166,18513
3900,9320,889,989,1893,36,14233,12090,17125
3901,11,2275,18997,18118,6502,1323,2013,17216
3902,15401,16392,5429,16530,4897,4446,16466,18976
3903,2395,19769,14238,5765,13881,3985,8012,1193
